,nom,heure,date,etablissement,prix,adresse,commune,geo,Type activite,arrondissement
1015,La fille de son père,16:00,ajd,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311",Cinema,
1016,La fille de son père,18:00,ajd,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311",Cinema,
1017,La fille de son père,20:00,ajd,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311",Cinema,
1018,La fille de son père,22:00,ajd,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311",Cinema,
1019,Le Rat scélérat,10:00,ajd,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311",Cinema,
1020,Les Amis animaux,11:00,ajd,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311",Cinema,
1021,Wish - Asha et la bonne étoile,13:20,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1022,Wish - Asha et la bonne étoile,15:25,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1023,Migration,12:25,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1024,Migration,14:20,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1025,Migration,16:15,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1026,Les Trois Mousquetaires : Milady,09:45,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1027,Les Trois Mousquetaires : Milady,12:05,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1028,Les Trois Mousquetaires : Milady,14:25,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1029,Les Trois Mousquetaires : Milady,16:55,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1030,Les Trois Mousquetaires : Milady,19:25,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1031,Les Trois Mousquetaires : Milady,21:50,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1032,Wonka,10:00,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1033,Wonka,12:20,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1034,Wonka,14:45,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1035,Wonka,17:15,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1036,Wonka,19:40,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1037,Wonka,22:00,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1038,Bâtiment 5,17:30,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1039,Bâtiment 5,19:45,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1040,Bâtiment 5,22:00,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1041,Le Temps d'aimer,19:00,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1042,Le Temps d'aimer,21:35,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1043,Voyage au pôle sud,10:10,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1044,Voyage au pôle sud,12:10,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1045,Voyage au pôle sud,14:00,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1046,Voyage au pôle sud,15:55,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1047,Voyage au pôle sud,17:45,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1048,Voyage au pôle sud,19:35,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1049,Voyage au pôle sud,21:30,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1050,Past Lives – Nos vies d’avant,10:15,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1051,Past Lives – Nos vies d’avant,12:50,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1052,Past Lives – Nos vies d’avant,15:05,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1053,Past Lives – Nos vies d’avant,17:25,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1054,Past Lives – Nos vies d’avant,19:45,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1055,Past Lives – Nos vies d’avant,22:00,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1056,Le Livre de la Jungle,10:30,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1057,Le Rat scélérat,10:05,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1058,Les Amis animaux,11:05,ajd,MK2 GAMBETTA,variable,6 RUE BELGRAND,Paris 20e Arrondissement,"48.864763,2.399555",Cinema,
1059,Wish - Asha et la bonne étoile,10:10,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1060,Wish - Asha et la bonne étoile,12:35,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1061,Wish - Asha et la bonne étoile,16:10,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1062,Wish - Asha et la bonne étoile,18:20,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1063,Migration,10:10,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1064,Migration,13:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1065,Migration,15:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1066,Migration,17:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1067,Les Trois Mousquetaires : Milady,10:30,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1068,Les Trois Mousquetaires : Milady,13:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1069,Les Trois Mousquetaires : Milady,14:45,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1070,Les Trois Mousquetaires : Milady,16:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1071,Les Trois Mousquetaires : Milady,17:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1072,Les Trois Mousquetaires : Milady,18:50,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1073,Les Trois Mousquetaires : Milady,19:45,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1074,Les Trois Mousquetaires : Milady,21:30,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1075,Les Trois Mousquetaires : Milady,22:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1076,Wonka,10:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1077,Wonka,11:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1078,Wonka,13:50,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1079,Wonka,16:30,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1080,Wonka,19:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1081,Wonka,21:45,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1082,Napoleon,20:30,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1083,Aquaman et le Royaume perdu,10:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1084,Aquaman et le Royaume perdu,13:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1085,Aquaman et le Royaume perdu,14:10,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1086,Aquaman et le Royaume perdu,16:50,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1087,Aquaman et le Royaume perdu,19:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1088,Aquaman et le Royaume perdu,19:25,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1089,Aquaman et le Royaume perdu,22:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1090,Chasse gardée,10:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1091,Chasse gardée,12:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1092,Chasse gardée,14:40,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1093,Chasse gardée,17:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1094,Chasse gardée,19:30,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1095,Chasse gardée,22:20,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1096,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,13:05,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1097,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:20,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1098,Past Lives – Nos vies d’avant,10:45,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1099,Past Lives – Nos vies d’avant,12:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1100,Past Lives – Nos vies d’avant,15:25,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1101,Past Lives – Nos vies d’avant,17:45,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1102,Past Lives – Nos vies d’avant,20:00,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1103,Past Lives – Nos vies d’avant,22:15,ajd,GAUMONT ALESIA,variable,73 AVENUE DU GENERAL LECLERC,Paris 14e Arrondissement,"48.828166,2.327463",Cinema,
1104,Migration,10:30,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1105,Migration,13:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1106,Migration,15:05,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1107,Migration,17:10,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1108,Perfect Days,13:20,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1109,Perfect Days,16:10,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1110,Perfect Days,19:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1111,Perfect Days,21:45,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1112,Le Grand magasin,10:30,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1113,Voyage au pôle sud,10:10,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1114,Voyage au pôle sud,12:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1115,Voyage au pôle sud,14:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1116,Voyage au pôle sud,16:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1117,Voyage au pôle sud,18:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1118,Voyage au pôle sud,20:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1119,Voyage au pôle sud,22:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1120,Past Lives – Nos vies d’avant,10:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1121,Past Lives – Nos vies d’avant,12:30,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1122,Past Lives – Nos vies d’avant,14:55,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1123,Past Lives – Nos vies d’avant,17:15,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1124,Past Lives – Nos vies d’avant,19:40,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1125,Past Lives – Nos vies d’avant,22:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1126,Les Colons,10:20,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1127,Les Colons,12:40,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1128,Les Colons,15:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1129,Les Colons,17:25,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1130,Les Colons,19:50,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1131,Les Colons,22:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1132,Simple comme Sylvain,19:35,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1133,Simple comme Sylvain,22:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1134,Anatomie d’une chute,21:20,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1135,SHTTL,13:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1136,SHTTL,16:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1137,SHTTL,18:50,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1138,Le Rat scélérat,11:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1139,Les Amis animaux,10:00,ajd,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493",Cinema,
1140,Le Garçon et le héron,17:51,ajd,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076",Cinema,
1141,Flo,15:20,ajd,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076",Cinema,
1142,The Rocky horror picture show,21:00,ajd,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076",Cinema,
1143,Wish - Asha et la bonne étoile,10:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1144,Wish - Asha et la bonne étoile,12:45,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1145,Wish - Asha et la bonne étoile,14:50,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1146,Wish - Asha et la bonne étoile,17:30,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1147,Les Trois Mousquetaires : Milady,10:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1148,Les Trois Mousquetaires : Milady,12:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1149,Les Trois Mousquetaires : Milady,14:30,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1150,Les Trois Mousquetaires : Milady,17:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1151,Les Trois Mousquetaires : Milady,19:30,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1152,Les Trois Mousquetaires : Milady,22:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1153,Wonka,10:20,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1154,Wonka,12:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1155,Wonka,14:40,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1156,Wonka,17:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1157,Wonka,19:40,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1158,Wonka,22:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1159,Napoleon,21:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1160,Aquaman et le Royaume perdu,10:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1161,Aquaman et le Royaume perdu,13:20,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1162,Aquaman et le Royaume perdu,16:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1163,Aquaman et le Royaume perdu,19:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1164,Aquaman et le Royaume perdu,21:45,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1165,Bâtiment 5,19:45,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1166,Bâtiment 5,22:05,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1167,La chimère,12:50,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1168,La chimère,15:35,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1169,La chimère,18:20,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1170,Mars Express,10:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1171,Mars Express,13:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1172,Mars Express,15:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1173,Mars Express,17:40,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1174,Mars Express,20:00,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1175,Mars Express,22:10,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
1176,Le Livre de la Jungle,10:15,ajd,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123",Cinema,
